,gene_name,ensembl_id
19751,TGIF1,ENSG00000177426
19752,TGIF2,ENSG00000118707
19753,TGM1,ENSG00000092295
19754,TGM2,ENSG00000198959
19755,TGM3,ENSG00000125780
19756,TGM4,ENSG00000163810
19757,TGM5,ENSG00000104055
19758,TGOLN2,ENSG00000152291
19759,TGS1,ENSG00000137574
19760,TH,ENSG00000180176
19761,TH2LCRR,ENSG00000223442
19762,THADA,ENSG00000115970
19763,THAP1,ENSG00000131931
19764,THAP10,ENSG00000129028
19765,THAP11,ENSG00000168286
19766,THAP2,ENSG00000173451
19767,THAP3,ENSG00000041988
19768,THAP4,ENSG00000176946
19769,THAP5,ENSG00000177683
19770,THAP6,ENSG00000174796
19771,THAP7,ENSG00000184436
19772,THAP7-AS1,ENSG00000230513
19773,THAP8,ENSG00000161277
19774,THAP9,ENSG00000168152
19775,THAP9-AS1,ENSG00000251022
19776,THBD,ENSG00000178726
19777,THBS1,ENSG00000137801
19778,THBS2,ENSG00000186340
19779,THBS3,ENSG00000169231
19780,THBS4,ENSG00000113296
19781,THCAT158,ENSG00000263293
19782,THEM4,ENSG00000159445
19783,THEM5,ENSG00000196407
19784,THEM6,ENSG00000130193
19785,THEMIS,ENSG00000172673
19786,THEMIS2,ENSG00000130775
19787,THG1L,ENSG00000113272
19788,THNSL1,ENSG00000185875
19789,THNSL2,ENSG00000144115
19790,THOC1,ENSG00000079134
19791,THOC2,ENSG00000125676
19792,THOC3,ENSG00000051596
19793,THOC5,ENSG00000100296
19794,THOC6,ENSG00000131652
19795,THOC7,ENSG00000163634
19796,THOP1,ENSG00000172009
19797,THPO,ENSG00000090534
19798,THRA,ENSG00000126351
19799,THRA1/BTR,ENSG00000235300
19800,THRAP3,ENSG00000054118
19801,THRB,ENSG00000151090
19802,THRIL,ENSG00000280634
19803,THRSP,ENSG00000151365
19804,THSD1,ENSG00000136114
19805,THSD4,ENSG00000187720
19806,THSD7A,ENSG00000005108
19807,THSD7B,ENSG00000144229
19808,THTPA,ENSG00000259431
19809,THUMPD1,ENSG00000066654
19810,THUMPD2,ENSG00000138050
19811,THUMPD3,ENSG00000134077
19812,THUMPD3-AS1,ENSG00000206573
19813,THY1,ENSG00000154096
19814,THYN1,ENSG00000151500
19815,TIA1,ENSG00000116001
19816,TIAF1,ENSG00000221995
19817,TIAL1,ENSG00000151923
19818,TIAM1,ENSG00000156299
19819,TIAM2,ENSG00000146426
19820,TICAM1,ENSG00000127666
19821,TICAM2,ENSG00000243414
19822,TICRR,ENSG00000140534
19823,TIE1,ENSG00000066056
19824,TIFA,ENSG00000145365
19825,TIFAB,ENSG00000255833
19826,TIGAR,ENSG00000078237
19827,TIGD1,ENSG00000221944
19828,TIGD2,ENSG00000180346
19829,TIGD3,ENSG00000173825
19830,TIGD4,ENSG00000169989
19831,TIGD5,ENSG00000179886
19832,TIGD6,ENSG00000164296
19833,TIGD7,ENSG00000140993
19834,TIGIT,ENSG00000181847
19835,TIMD4,ENSG00000145850
19836,TIMELESS,ENSG00000111602
19837,TIMM10,ENSG00000134809
19838,TIMM10B,ENSG00000132286
19839,TIMM13,ENSG00000099800
19840,TIMM17A,ENSG00000134375
19841,TIMM17B,ENSG00000126768
19842,TIMM21,ENSG00000075336
19843,TIMM22,ENSG00000177370
19844,TIMM23,ENSG00000265354
19845,TIMM23B,ENSG00000204152
19846,TIMM44,ENSG00000104980
19847,TIMM50,ENSG00000105197
19848,TIMM8A,ENSG00000126953
19849,TIMM8B,ENSG00000150779
19850,TIMM9,ENSG00000100575
19851,TIMMDC1,ENSG00000113845
19852,TIMP1,ENSG00000102265
19853,TIMP2,ENSG00000035862
19854,TIMP3,ENSG00000100234
19855,TIMP4,ENSG00000157150
19856,TINAGL1,ENSG00000142910
19857,TINCR,ENSG00000223573
19858,TINF2,ENSG00000092330
19859,TIPARP,ENSG00000163659
19860,TIPARP-AS1,ENSG00000243926
19861,TIPIN,ENSG00000075131
19862,TIPRL,ENSG00000143155
19863,TIRAP,ENSG00000150455
19864,TISP43,ENSG00000183292
19865,TJAP1,ENSG00000137221
19866,TJP1,ENSG00000104067
19867,TJP2,ENSG00000119139
19868,TJP3,ENSG00000105289
19869,TK1,ENSG00000167900
19870,TK2,ENSG00000166548
19871,TKFC,ENSG00000149476
19872,TKT,ENSG00000163931
19873,TKTL1,ENSG00000007350
19874,TKTL2,ENSG00000151005
19875,TLCD1,ENSG00000160606
19876,TLCD2,ENSG00000185561
19877,TLDC1,ENSG00000140950
19878,TLDC2,ENSG00000101342
19879,TLE1,ENSG00000196781
19880,TLE2,ENSG00000065717
19881,TLE3,ENSG00000140332
19882,TLE4,ENSG00000106829
19883,TLE6,ENSG00000104953
19884,TLK1,ENSG00000198586
19885,TLK2,ENSG00000146872
19886,TLL1,ENSG00000038295
19887,TLL2,ENSG00000095587
19888,TLN1,ENSG00000137076
19889,TLN2,ENSG00000171914
19890,TLR1,ENSG00000174125
19891,TLR10,ENSG00000174123
19892,TLR2,ENSG00000137462
19893,TLR3,ENSG00000164342
19894,TLR4,ENSG00000136869
19895,TLR5,ENSG00000187554
19896,TLR6,ENSG00000174130
19897,TLR7,ENSG00000196664
19898,TLR8,ENSG00000101916
19899,TLR8-AS1,ENSG00000233338
19900,TLR9,ENSG00000239732
19901,TLX1,ENSG00000107807
19902,TLX2,ENSG00000115297
19903,TM2D1,ENSG00000162604
19904,TM2D2,ENSG00000169490
19905,TM2D3,ENSG00000184277
19906,TM4SF1,ENSG00000169908
19907,TM4SF1-AS1,ENSG00000240541
19908,TM4SF18,ENSG00000163762
19909,TM4SF19,ENSG00000145107
19910,TM4SF19-AS1,ENSG00000235897
19911,TM4SF19-TCTEX1D2,ENSG00000273331
19912,TM4SF20,ENSG00000168955
19913,TM4SF4,ENSG00000169903
19914,TM4SF5,ENSG00000142484
19915,TM6SF1,ENSG00000136404
19916,TM6SF2,ENSG00000213996
19917,TM7SF2,ENSG00000149809
19918,TM7SF3,ENSG00000064115
19919,TM9SF1,ENSG00000100926
19920,TM9SF2,ENSG00000125304
19921,TM9SF3,ENSG00000077147
19922,TM9SF4,ENSG00000101337
19923,TMA16,ENSG00000198498
19924,TMA7,ENSG00000232112
19925,TMBIM1,ENSG00000135926
19926,TMBIM4,ENSG00000155957
19927,TMBIM6,ENSG00000139644
19928,TMC1,ENSG00000165091
19929,TMC3-AS1,ENSG00000259343
19930,TMC4,ENSG00000167608
19931,TMC5,ENSG00000103534
19932,TMC6,ENSG00000141524
19933,TMC7,ENSG00000170537
19934,TMC8,ENSG00000167895
19935,TMCC1,ENSG00000172765
19936,TMCC1-AS1,ENSG00000271270
19937,TMCC2,ENSG00000133069
19938,TMCC3,ENSG00000057704
19939,TMCO1,ENSG00000143183
19940,TMCO2,ENSG00000188800
19941,TMCO3,ENSG00000150403
19942,TMCO4,ENSG00000162542
19943,TMCO6,ENSG00000113119
19944,TMED1,ENSG00000099203
19945,TMED10,ENSG00000170348
19946,TMED2,ENSG00000086598
19947,TMED3,ENSG00000166557
19948,TMED4,ENSG00000158604
19949,TMED5,ENSG00000117500
19950,TMED6,ENSG00000157315
19951,TMED7,ENSG00000134970
19952,TMED7-TICAM2,ENSG00000251201
19953,TMED8,ENSG00000100580
19954,TMED9,ENSG00000184840
19955,TMEFF1,ENSG00000241697
19956,TMEFF2,ENSG00000144339
19957,TMEM100,ENSG00000166292
19958,TMEM101,ENSG00000091947
19959,TMEM102,ENSG00000181284
19960,TMEM104,ENSG00000109066
19961,TMEM105,ENSG00000185332
19962,TMEM106A,ENSG00000184988
19963,TMEM106B,ENSG00000106460
19964,TMEM106C,ENSG00000134291
19965,TMEM107,ENSG00000179029
19966,TMEM108,ENSG00000144868
19967,TMEM108-AS1,ENSG00000251011
19968,TMEM109,ENSG00000110108
19969,TMEM11,ENSG00000178307
19970,TMEM110,ENSG00000213533
19971,TMEM110-MUSTN1,ENSG00000248592
19972,TMEM114,ENSG00000232258
19973,TMEM115,ENSG00000126062
19974,TMEM116,ENSG00000198270
19975,TMEM117,ENSG00000139173
19976,TMEM119,ENSG00000183160
19977,TMEM120A,ENSG00000189077
19978,TMEM120B,ENSG00000188735
19979,TMEM121,ENSG00000184986
19980,TMEM123,ENSG00000152558
19981,TMEM125,ENSG00000179178
19982,TMEM126A,ENSG00000171202
19983,TMEM126B,ENSG00000171204
19984,TMEM127,ENSG00000135956
19985,TMEM128,ENSG00000132406
19986,TMEM129,ENSG00000168936
19987,TMEM130,ENSG00000166448
19988,TMEM131,ENSG00000075568
19989,TMEM132A,ENSG00000006118
19990,TMEM132B,ENSG00000139364
19991,TMEM132C,ENSG00000181234
19992,TMEM132E,ENSG00000181291
19993,TMEM133,ENSG00000170647
19994,TMEM134,ENSG00000172663
19995,TMEM135,ENSG00000166575
19996,TMEM136,ENSG00000181264
19997,TMEM138,ENSG00000149483
19998,TMEM139,ENSG00000178826
19999,TMEM140,ENSG00000146859
20000,TMEM141,ENSG00000244187
20001,TMEM143,ENSG00000161558
20002,TMEM144,ENSG00000164124
20003,TMEM145,ENSG00000167619
20004,TMEM147,ENSG00000105677
20005,TMEM147-AS1,ENSG00000236144
20006,TMEM14A,ENSG00000096092
20007,TMEM14B,ENSG00000137210
20008,TMEM14C,ENSG00000111843
20009,TMEM150A,ENSG00000168890
20010,TMEM150B,ENSG00000180061
20011,TMEM150C,ENSG00000249242
20012,TMEM151A,ENSG00000179292
20013,TMEM151B,ENSG00000178233
20014,TMEM154,ENSG00000170006
20015,TMEM155,ENSG00000164112
20016,TMEM156,ENSG00000121895
20017,TMEM158,ENSG00000249992
20018,TMEM159,ENSG00000011638
20019,TMEM160,ENSG00000130748
20020,TMEM161A,ENSG00000064545
20021,TMEM161B,ENSG00000164180
20022,TMEM161B-AS1,ENSG00000247828
20023,TMEM163,ENSG00000152128
20024,TMEM164,ENSG00000157600
20025,TMEM165,ENSG00000134851
20026,TMEM167A,ENSG00000174695
20027,TMEM167B,ENSG00000215717
20028,TMEM168,ENSG00000146802
20029,TMEM169,ENSG00000163449
20030,TMEM17,ENSG00000186889
20031,TMEM170A,ENSG00000166822
20032,TMEM170B,ENSG00000205269
20033,TMEM171,ENSG00000157111
20034,TMEM173,ENSG00000184584
20035,TMEM175,ENSG00000127419
20036,TMEM176A,ENSG00000002933
20037,TMEM176B,ENSG00000106565
20038,TMEM177,ENSG00000144120
20039,TMEM178A,ENSG00000152154
20040,TMEM178B,ENSG00000261115
20041,TMEM179,ENSG00000258986
20042,TMEM179B,ENSG00000185475
20043,TMEM18,ENSG00000151353
20044,TMEM181,ENSG00000146433
20045,TMEM182,ENSG00000170417
20046,TMEM183A,ENSG00000163444
20047,TMEM184A,ENSG00000164855
20048,TMEM184B,ENSG00000198792
20049,TMEM184C,ENSG00000164168
20050,TMEM185A,ENSG00000269556
20051,TMEM185B,ENSG00000226479
20052,TMEM186,ENSG00000184857
20053,TMEM187,ENSG00000177854
20054,TMEM189,ENSG00000240849
20055,TMEM189-UBE2V1,ENSG00000124208
20056,TMEM19,ENSG00000139291
20057,TMEM191B,ENSG00000278558
20058,TMEM191C,ENSG00000206140
20059,TMEM192,ENSG00000170088
20060,TMEM196,ENSG00000173452
20061,TMEM198,ENSG00000188760
20062,TMEM199,ENSG00000244045
20063,TMEM2,ENSG00000135048
20064,TMEM200A,ENSG00000164484
20065,TMEM200B,ENSG00000253304
20066,TMEM200C,ENSG00000206432
20067,TMEM201,ENSG00000188807
20068,TMEM203,ENSG00000187713
20069,TMEM204,ENSG00000131634
20070,TMEM205,ENSG00000105518
20071,TMEM206,ENSG00000065600
20072,TMEM208,ENSG00000168701
20073,TMEM209,ENSG00000146842
20074,TMEM210,ENSG00000185863
20075,TMEM212,ENSG00000186329
20076,TMEM213,ENSG00000214128
20077,TMEM214,ENSG00000119777
20078,TMEM215,ENSG00000188133
20079,TMEM216,ENSG00000187049
20080,TMEM217,ENSG00000172738
20081,TMEM218,ENSG00000150433
20082,TMEM219,ENSG00000149932
20083,TMEM220,ENSG00000187824
20084,TMEM220-AS1,ENSG00000263400
20085,TMEM221,ENSG00000188051
20086,TMEM222,ENSG00000186501
20087,TMEM223,ENSG00000168569
20088,TMEM229B,ENSG00000198133
20089,TMEM230,ENSG00000089063
20090,TMEM231,ENSG00000205084
20091,TMEM232,ENSG00000186952
20092,TMEM233,ENSG00000224982
20093,TMEM234,ENSG00000160055
20094,TMEM235,ENSG00000204278
20095,TMEM236,ENSG00000148483
20096,TMEM237,ENSG00000155755
20097,TMEM238,ENSG00000233493
20098,TMEM240,ENSG00000205090
20099,TMEM241,ENSG00000134490
20100,TMEM242,ENSG00000215712
20101,TMEM243,ENSG00000135185
20102,TMEM244,ENSG00000203756
20103,TMEM245,ENSG00000106771
20104,TMEM246,ENSG00000165152
20105,TMEM248,ENSG00000106609
20106,TMEM249,ENSG00000261587
20107,TMEM25,ENSG00000149582
20108,TMEM251,ENSG00000153485
20109,TMEM253,ENSG00000232070
20110,TMEM254,ENSG00000133678
20111,TMEM254-AS1,ENSG00000230091
20112,TMEM255A,ENSG00000125355
20113,TMEM255B,ENSG00000184497
20114,TMEM256,ENSG00000205544
20115,TMEM256-PLSCR3,ENSG00000187838
20116,TMEM258,ENSG00000134825
20117,TMEM259,ENSG00000182087
20118,TMEM26,ENSG00000196932
20119,TMEM26-AS1,ENSG00000237233
20120,TMEM260,ENSG00000070269
20121,TMEM261,ENSG00000137038
20122,TMEM262,ENSG00000187066
20123,TMEM263,ENSG00000151135
20124,TMEM265,ENSG00000281991
20125,TMEM266,ENSG00000169758
20126,TMEM27,ENSG00000147003
20127,TMEM30A,ENSG00000112697
20128,TMEM30B,ENSG00000182107
20129,TMEM31,ENSG00000179363
20130,TMEM33,ENSG00000109133
20131,TMEM35,ENSG00000126950
20132,TMEM37,ENSG00000171227
20133,TMEM38A,ENSG00000072954
20134,TMEM38B,ENSG00000095209
20135,TMEM39A,ENSG00000176142
20136,TMEM39B,ENSG00000121775
20137,TMEM40,ENSG00000088726
20138,TMEM41A,ENSG00000163900
20139,TMEM41B,ENSG00000166471
20140,TMEM42,ENSG00000169964
20141,TMEM43,ENSG00000170876
20142,TMEM44,ENSG00000145014
20143,TMEM44-AS1,ENSG00000231770
20144,TMEM45A,ENSG00000181458
20145,TMEM45B,ENSG00000151715
20146,TMEM47,ENSG00000147027
20147,TMEM5,ENSG00000118600
20148,TMEM50A,ENSG00000183726
20149,TMEM50B,ENSG00000142188
20150,TMEM51,ENSG00000171729
20151,TMEM51-AS1,ENSG00000175147
20152,TMEM52,ENSG00000178821
20153,TMEM52B,ENSG00000165685
20154,TMEM53,ENSG00000126106
20155,TMEM54,ENSG00000121900
20156,TMEM55A,ENSG00000155099
20157,TMEM55B,ENSG00000165782
20158,TMEM56,ENSG00000152078
20159,TMEM56-RWDD3,ENSG00000271092
20160,TMEM57,ENSG00000204178
20161,TMEM59,ENSG00000116209
20162,TMEM59L,ENSG00000105696
20163,TMEM60,ENSG00000135211
20164,TMEM61,ENSG00000143001
20165,TMEM62,ENSG00000137842
20166,TMEM63A,ENSG00000196187
20167,TMEM63B,ENSG00000137216
20168,TMEM63C,ENSG00000165548
20169,TMEM64,ENSG00000180694
20170,TMEM65,ENSG00000164983
20171,TMEM67,ENSG00000164953
20172,TMEM68,ENSG00000167904
20173,TMEM69,ENSG00000159596
20174,TMEM70,ENSG00000175606
20175,TMEM71,ENSG00000165071
20176,TMEM72-AS1,ENSG00000224812
20177,TMEM74,ENSG00000164841
20178,TMEM74B,ENSG00000125895
20179,TMEM78,ENSG00000177800
20180,TMEM79,ENSG00000163472
20181,TMEM80,ENSG00000177042
20182,TMEM81,ENSG00000174529
20183,TMEM86A,ENSG00000151117
20184,TMEM86B,ENSG00000180089
20185,TMEM87A,ENSG00000103978
20186,TMEM87B,ENSG00000153214
20187,TMEM88,ENSG00000167874
20188,TMEM89,ENSG00000183396
20189,TMEM8A,ENSG00000129925
20190,TMEM8B,ENSG00000137103
20191,TMEM9,ENSG00000116857
20192,TMEM91,ENSG00000142046
20193,TMEM92,ENSG00000167105
20194,TMEM92-AS1,ENSG00000251179
20195,TMEM94,ENSG00000177728
20196,TMEM95,ENSG00000182896
20197,TMEM97,ENSG00000109084
20198,TMEM98,ENSG00000006042
20199,TMEM99,ENSG00000167920
20200,TMEM9B,ENSG00000175348
20201,TMEM9B-AS1,ENSG00000254860
20202,TMF1,ENSG00000144747
20203,TMIE,ENSG00000181585
20204,TMIGD1,ENSG00000182271
20205,TMIGD2,ENSG00000167664
20206,TMIGD3,ENSG00000121933
20207,TMLHE,ENSG00000185973
20208,TMLHE-AS1,ENSG00000224533
20209,TMOD1,ENSG00000136842
20210,TMOD2,ENSG00000128872
20211,TMOD3,ENSG00000138594
20212,TMOD4,ENSG00000163157
20213,TMPO,ENSG00000120802
20214,TMPO-AS1,ENSG00000257167
20215,TMPPE,ENSG00000188167
20216,TMPRSS11E,ENSG00000087128
20217,TMPRSS13,ENSG00000137747
20218,TMPRSS2,ENSG00000184012
20219,TMPRSS3,ENSG00000160183
20220,TMPRSS4,ENSG00000137648
20221,TMPRSS5,ENSG00000166682
20222,TMPRSS6,ENSG00000187045
20223,TMPRSS7,ENSG00000176040
20224,TMPRSS9,ENSG00000178297
20225,TMSB10,ENSG00000034510
20226,TMSB15A,ENSG00000158164
20227,TMSB15B,ENSG00000158427
20228,TMSB4X,ENSG00000205542
20229,TMSB4Y,ENSG00000154620
20230,TMTC1,ENSG00000133687
20231,TMTC2,ENSG00000179104
20232,TMTC3,ENSG00000139324
20233,TMTC4,ENSG00000125247
20234,TMUB1,ENSG00000164897
20235,TMUB2,ENSG00000168591
20236,TMX1,ENSG00000139921
20237,TMX2,ENSG00000213593
20238,TMX2-CTNND1,ENSG00000254462
20239,TMX3,ENSG00000166479
20240,TMX4,ENSG00000125827
20241,TNC,ENSG00000041982
20242,TNF,ENSG00000232810
20243,TNFAIP1,ENSG00000109079
20244,TNFAIP2,ENSG00000185215
20245,TNFAIP3,ENSG00000118503
20246,TNFAIP6,ENSG00000123610
20247,TNFAIP8,ENSG00000145779
20248,TNFAIP8L1,ENSG00000185361
20249,TNFAIP8L2,ENSG00000163154
20250,TNFAIP8L3,ENSG00000183578
20251,TNFRSF10A,ENSG00000104689
20252,TNFRSF10B,ENSG00000120889
20253,TNFRSF10C,ENSG00000173535
20254,TNFRSF10D,ENSG00000173530
20255,TNFRSF11A,ENSG00000141655
20256,TNFRSF11B,ENSG00000164761
20257,TNFRSF12A,ENSG00000006327
20258,TNFRSF13B,ENSG00000240505
20259,TNFRSF13C,ENSG00000159958
20260,TNFRSF14,ENSG00000157873
20261,TNFRSF17,ENSG00000048462
20262,TNFRSF18,ENSG00000186891
20263,TNFRSF19,ENSG00000127863
20264,TNFRSF1A,ENSG00000067182
20265,TNFRSF1B,ENSG00000028137
20266,TNFRSF21,ENSG00000146072
20267,TNFRSF25,ENSG00000215788
20268,TNFRSF4,ENSG00000186827
20269,TNFRSF6B,ENSG00000243509
20270,TNFRSF8,ENSG00000120949
20271,TNFRSF9,ENSG00000049249
20272,TNFSF10,ENSG00000121858
20273,TNFSF11,ENSG00000120659
20274,TNFSF12,ENSG00000239697
20275,TNFSF13,ENSG00000161955
20276,TNFSF13B,ENSG00000102524
20277,TNFSF14,ENSG00000125735
20278,TNFSF15,ENSG00000181634
20279,TNFSF18,ENSG00000120337
20280,TNFSF4,ENSG00000117586
20281,TNFSF8,ENSG00000106952
20282,TNFSF9,ENSG00000125657
20283,TNIK,ENSG00000154310
20284,TNIP1,ENSG00000145901
20285,TNIP2,ENSG00000168884
20286,TNIP3,ENSG00000050730
20287,TNK1,ENSG00000174292
20288,TNK2,ENSG00000061938
20289,TNK2-AS1,ENSG00000224614
20290,TNKS,ENSG00000173273
20291,TNKS1BP1,ENSG00000149115
20292,TNKS2,ENSG00000107854
20293,TNKS2-AS1,ENSG00000228701
20294,TNMD,ENSG00000000005
20295,TNN,ENSG00000120332
20296,TNNC1,ENSG00000114854
20297,TNNC2,ENSG00000101470
20298,TNNI1,ENSG00000159173
20299,TNNI2,ENSG00000130598
20300,TNNI3,ENSG00000129991
20301,TNNI3K,ENSG00000116783
20302,TNNT1,ENSG00000105048
20303,TNNT2,ENSG00000118194
20304,TNNT3,ENSG00000130595
20305,TNPO1,ENSG00000083312
20306,TNPO2,ENSG00000105576
20307,TNPO3,ENSG00000064419
20308,TNR,ENSG00000116147
20309,TNRC18,ENSG00000182095
20310,TNRC6A,ENSG00000090905
20311,TNRC6B,ENSG00000100354
20312,TNRC6C,ENSG00000078687
20313,TNS1,ENSG00000079308
20314,TNS2,ENSG00000111077
20315,TNS3,ENSG00000136205
20316,TNS4,ENSG00000131746
20317,TNXB,ENSG00000168477
20318,TOB1,ENSG00000141232
20319,TOB2,ENSG00000183864
20320,TOE1,ENSG00000132773
20321,TOLLIP,ENSG00000078902
20322,TOLLIP-AS1,ENSG00000255153
20323,TOM1,ENSG00000100284
20324,TOM1L1,ENSG00000141198
20325,TOM1L2,ENSG00000175662
20326,TOMM20,ENSG00000173726
20327,TOMM20L,ENSG00000196860
20328,TOMM22,ENSG00000100216
20329,TOMM34,ENSG00000025772
20330,TOMM40,ENSG00000130204
20331,TOMM40L,ENSG00000158882
20332,TOMM5,ENSG00000175768
20333,TOMM6,ENSG00000214736
20334,TOMM7,ENSG00000196683
20335,TOMM70A,ENSG00000154174
20336,TONSL,ENSG00000160949
20337,TOP1,ENSG00000198900
20338,TOP1MT,ENSG00000184428
20339,TOP2A,ENSG00000131747
20340,TOP2B,ENSG00000077097
20341,TOP3A,ENSG00000177302
20342,TOP3B,ENSG00000100038
20343,TOPBP1,ENSG00000163781
20344,TOPORS,ENSG00000197579
20345,TOPORS-AS1,ENSG00000235453
20346,TOR1A,ENSG00000136827
20347,TOR1AIP1,ENSG00000143337
20348,TOR1AIP2,ENSG00000169905
20349,TOR1B,ENSG00000136816
20350,TOR2A,ENSG00000160404
20351,TOR3A,ENSG00000186283
20352,TOR4A,ENSG00000198113
20353,TOX,ENSG00000198846
20354,TOX2,ENSG00000124191
20355,TOX3,ENSG00000103460
20356,TOX4,ENSG00000092203
20357,TP53,ENSG00000141510
20358,TP53AIP1,ENSG00000120471
20359,TP53BP1,ENSG00000067369
20360,TP53BP2,ENSG00000143514
20361,TP53I11,ENSG00000175274
20362,TP53I13,ENSG00000167543
20363,TP53I3,ENSG00000115129
20364,TP53INP1,ENSG00000164938
20365,TP53INP2,ENSG00000078804
20366,TP53RK,ENSG00000172315
20367,TP53TG1,ENSG00000182165
20368,TP53TG3D,ENSG00000205456
20369,TP53TG5,ENSG00000124251
20370,TP63,ENSG00000073282
20371,TP73,ENSG00000078900
20372,TP73-AS1,ENSG00000227372
20373,TPBG,ENSG00000146242
20374,TPBGL,ENSG00000261594
20375,TPCN1,ENSG00000186815
20376,TPCN2,ENSG00000162341
20377,TPD52,ENSG00000076554
20378,TPD52L1,ENSG00000111907
20379,TPD52L2,ENSG00000101150
20380,TPGS1,ENSG00000141933
20381,TPGS2,ENSG00000134779
20382,TPH1,ENSG00000129167
20383,TPH2,ENSG00000139287
20384,TPI1,ENSG00000111669
20385,TPK1,ENSG00000196511
20386,TPM1,ENSG00000140416
20387,TPM2,ENSG00000198467
20388,TPM3,ENSG00000143549
20389,TPM4,ENSG00000167460
20390,TPMT,ENSG00000137364
20391,TPO,ENSG00000115705
20392,TPP1,ENSG00000166340
20393,TPP2,ENSG00000134900
20394,TPPP,ENSG00000171368
20395,TPPP3,ENSG00000159713
20396,TPR,ENSG00000047410
20397,TPRA1,ENSG00000163870
20398,TPRG1,ENSG00000188001
20399,TPRG1-AS1,ENSG00000234076
20400,TPRG1L,ENSG00000158109
20401,TPRKB,ENSG00000144034
20402,TPRN,ENSG00000176058
20403,TPSAB1,ENSG00000172236
20404,TPSB2,ENSG00000197253
20405,TPSD1,ENSG00000095917
20406,TPSG1,ENSG00000116176
20407,TPST1,ENSG00000169902
20408,TPST2,ENSG00000128294
20409,TPT1,ENSG00000133112
20410,TPT1-AS1,ENSG00000170919
20411,TPTE,ENSG00000274391
20412,TPTE2,ENSG00000132958
20413,TPTEP1,ENSG00000100181
20414,TPX2,ENSG00000088325
20415,TRA2A,ENSG00000164548
20416,TRA2B,ENSG00000136527
20417,TRABD,ENSG00000170638
20418,TRABD2A,ENSG00000186854
20419,TRABD2B,ENSG00000269113
20420,TRAC,ENSG00000277734
20421,TRADD,ENSG00000102871
20422,TRAF1,ENSG00000056558
20423,TRAF2,ENSG00000127191
20424,TRAF3,ENSG00000131323
20425,TRAF3IP1,ENSG00000204104
20426,TRAF3IP2,ENSG00000056972
20427,TRAF3IP2-AS1,ENSG00000231889
20428,TRAF3IP3,ENSG00000009790
20429,TRAF4,ENSG00000076604
20430,TRAF5,ENSG00000082512
20431,TRAF6,ENSG00000175104
20432,TRAF7,ENSG00000131653
20433,TRAFD1,ENSG00000135148
20434,TRAIP,ENSG00000183763
20435,TRAJ28,ENSG00000211861
20436,TRAJ45,ENSG00000211844
20437,TRAK1,ENSG00000182606
20438,TRAK2,ENSG00000115993
20439,TRAM1,ENSG00000067167
20440,TRAM1L1,ENSG00000174599
20441,TRAM2,ENSG00000065308
20442,TRAM2-AS1,ENSG00000225791
20443,TRANK1,ENSG00000168016
20444,TRAP1,ENSG00000126602
20445,TRAPPC1,ENSG00000170043
20446,TRAPPC10,ENSG00000160218
20447,TRAPPC11,ENSG00000168538
20448,TRAPPC12,ENSG00000171853
20449,TRAPPC12-AS1,ENSG00000225234
20450,TRAPPC13,ENSG00000113597
20451,TRAPPC2,ENSG00000196459
20452,TRAPPC2L,ENSG00000167515
20453,TRAPPC2P1,ENSG00000256060
20454,TRAPPC3,ENSG00000054116
20455,TRAPPC3L,ENSG00000173626
20456,TRAPPC4,ENSG00000196655
20457,TRAPPC5,ENSG00000181029
20458,TRAPPC6A,ENSG00000007255
20459,TRAPPC6B,ENSG00000182400
20460,TRAPPC8,ENSG00000153339
20461,TRAPPC9,ENSG00000167632
20462,TRAT1,ENSG00000163519
20463,TRAV1-1,ENSG00000255569
20464,TRAV1-2,ENSG00000256553
20465,TRAV10,ENSG00000211784
20466,TRAV11,ENSG00000256474
20467,TRAV12-1,ENSG00000211785
20468,TRAV12-2,ENSG00000211789
20469,TRAV12-3,ENSG00000211794
20470,TRAV13-1,ENSG00000211788
20471,TRAV13-2,ENSG00000211791
20472,TRAV14DV4,ENSG00000211792
20473,TRAV16,ENSG00000211796
20474,TRAV17,ENSG00000211797
20475,TRAV18,ENSG00000211798
20476,TRAV19,ENSG00000211799
20477,TRAV2,ENSG00000211776
20478,TRAV20,ENSG00000211800
20479,TRAV21,ENSG00000211801
20480,TRAV22,ENSG00000211802
20481,TRAV23DV6,ENSG00000211803
20482,TRAV24,ENSG00000211805
20483,TRAV25,ENSG00000211806
20484,TRAV26-1,ENSG00000211807
20485,TRAV26-2,ENSG00000211812
20486,TRAV27,ENSG00000211809
20487,TRAV29DV5,ENSG00000211810
20488,TRAV3,ENSG00000211777
20489,TRAV30,ENSG00000259092
20490,TRAV34,ENSG00000211813
20491,TRAV35,ENSG00000211814
20492,TRAV36DV7,ENSG00000211815
20493,TRAV38-1,ENSG00000211816
20494,TRAV38-2DV8,ENSG00000211817
20495,TRAV39,ENSG00000211818
20496,TRAV4,ENSG00000211778
20497,TRAV40,ENSG00000211819
20498,TRAV41,ENSG00000211820
20499,TRAV5,ENSG00000211779
20500,TRAV6,ENSG00000211780
20501,TRAV8-1,ENSG00000211782
20502,TRAV8-2,ENSG00000211786
20503,TRAV8-3,ENSG00000211787
20504,TRAV8-4,ENSG00000211790
20505,TRAV8-5,ENSG00000256379
20506,TRAV8-6,ENSG00000211795
